MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DAY,SEXDSTN_FLAG_CD,MESURE_IEM_001_VALUE,MESURE_IEM_002_VALUE,MESURE_IEM_003_VALUE,MESURE_IEM_004_VALUE,MESURE_IEM_005_VALUE,MESURE_IEM_006_VALUE,MESURE_IEM_007_VALUE,MESURE_IEM_008_VALUE,MESURE_IEM_009_VALUE,MESURE_IEM_010_VALUE,MESURE_IEM_012_VALUE,MESURE_IEM_013_VALUE,MESURE_IEM_014_VALUE,MESURE_IEM_015_VALUE,MESURE_IEM_016_VALUE,MESURE_IEM_017_VALUE,MESURE_IEM_018_VALUE,MESURE_IEM_019_VALUE,MESURE_IEM_020_VALUE,MESURE_IEM_021_VALUE,MESURE_IEM_022_VALUE,MESURE_IEM_023_VALUE,MESURE_IEM_024_VALUE,MESURE_IEM_025_VALUE,MESURE_IEM_026_VALUE,MESURE_IEM_027_VALUE,MESURE_IEM_028_VALUE,MESURE_IEM_029_VALUE,MESURE_IEM_030_VALUE,MESURE_IEM_031_VALUE,MESURE_IEM_032_VALUE,MESURE_IEM_033_VALUE,MESURE_IEM_034_VALUE,MESURE_IEM_035_VALUE,MESURE_IEM_036_VALUE,MESURE_IEM_037_VALUE,MESURE_IEM_038_VALUE,MESURE_IEM_039_VALUE,MESURE_IEM_040_VALUE,MESURE_IEM_041_VALUE,MESURE_IEM_042_VALUE,MESURE_IEM_043_VALUE,MESURE_IEM_044_VALUE,MESURE_IEM_050_VALUE,MESURE_IEM_051_VALUE,MESURE_IEM_052_VALUE
3,KSPO대구,성인,일반,20,관리자,2등급,20,M,173.7,78.4,23.6,86,85,140,40.9,45.5,,,15.7,,,,,,26.0,58,,10.1,221,,,,,,58.0,,,,,,,,100,46.9,,,,,,,,,,
1,동작,성인,일반,38,관리자,참가,20,M,169.2,71.7,23.4,,81,134,39.6,38.8,,,1.4,,,,,,25.0,38,14,,191,,,,,,55.2,,34.8,,,,,,,,,,0.285,,,,,,,
2,KSPO아산,성인,일반,19,관리자,2등급,20,M,173.5,66.3,17.1,82.5,70,142,44.1,36.8,,,11.2,,,,,,22.0,48,,,230,,,,,,66.5,,,,,,,,125,46.2,,,0.318,,,,,,,
1,마포,성인,일반,20,관리자,참가,20,M,175.4,69.5,22.9,83,90,119,34.9,34.3,,,11.4,,,,,,22.6,36,,10.44,218,,,,,,50.2,,,,,,,,134,44.1,,,,,,,,,,
1,양평,성인,일반,60,관리자,참가,20,M,166.2,75.50,26.4,92.0,89,139,36.1,36.6,,,10.8,,,,,,27.3,32,,,150,,,,,,48.5,,,,,,,,104,36.6,,,0.484,,,,,,,
3,마포,성인,일반,26,관리자,참가,20,F,174.5,52.3,21.1,68,77,128,27.3,32.3,,,27.5,,,,,,17.2,16,29,,150,,,,,,61.8,,36.9,,,,,,,,,,0.429,,,,,,,
2,광주,성인,출장,19,관리자,참가,20,M,182.6,78.6,13.6,,80,126,42.7,47.7,,,3.6,,,,,,23.6,53,,,202,,,,,,60.7,,,,,,,,106,47.0,,,0.38,,,,,,,
2,원주,청소년,일반,18,관리자,2등급,20,M,180,59.2,10,67.6,68,123,35.9,39.6,,59,12.7,16.63,0.725,36.531,6,36.807,18.3,,49,,,,,,,,66.9,,46.5,,,,,,,,,,,,,,,,,
2,성동,어르신,일반,70,관리자,1등급,20,M,166.6,57.5,15.7,,79,157,41.7,43.6,,,12.7,,,,,,20.7,,,,,27,,154,4.6,19.3,75.8,,,,,,,,,,,,,,,,,,,43.6
1,달서,청소년,일반,15,관리자,2등급,20,F,161.2,58.62,25.1,77.5,99,152,22.7,27.5,,40,14.7,19.94,0.489,46.428,9,46.842,22.6,,,,,,,,,,46.9,,,,,,,,146,36.6,,,,,,,,,,
1,광주,성인,출장,21,관리자,참가,20,M,171.5,66.8,26.4,,89,134,33.3,40.3,,,6.2,,,,,,22.7,36,,,161,,,,,,60.3,,,,,,,,120,46.2,,,0.373,,,,,,,
1,광주,청소년,출장,18,관리자,2등급,20,M,173.9,79.2,14.8,,79,131,58,73,,57,14.9,16.72,0.605,48.727,11,49.233,26.2,,,,,,,,,,92.2,,,83,112,127,,46.6,,,,,,,,,,,,
1,달서,청소년,일반,15,관리자,참가,20,M,169.3,75,19.8,81.3,75,129,31.6,38.1,,39,11.6,19.76,0.564,56.427,11,56.933,26.2,,,,,,,,,,50.8,,,91,139,165,,40,,,,,,,,,,,,
4,광주,성인,출장,19,관리자,3등급,20,M,177.9,70.8,13.9,,59,113,45.6,49,,,9.9,,,,,,22.4,50,,,215,,,,,,69.2,,,,,,,,87,51.1,,,0.304,,,,,,,
1,광주,성인,출장,19,관리자,참가,20,M,171.2,74.4,21.4,,66,125,38.6,42.4,,,0.1,,,,,,25.4,56,,,225,,,,,,57.0,,,,,,,,69,52.4,,,0.446,,,,,,,
6,부천,성인,일반,62,관리자,참가,20,F,147.3,56.1,38.3,,80,120,22.2,24.7,,,20.7,,,,,,25.9,17,,,79,,,,,,44.0,,,,,,,,150,25.1,,,0.307,,,,,,,
1,광주,청소년,출장,15,관리자,3등급,20,M,175.8,70.6,14.8,,82,123,31.9,38.6,,57,25.3,19.22,0.632,46.699,14,47.343,22.8,,,,,,,,,,54.7,,,118,148,168,,42.6,,,,,,,,,,,,
1,광주,성인,출장,19,관리자,참가,20,M,177.2,76.7,14.9,,60,104,35.6,34.1,,,14,,,,,,24.4,54,,,249,,,,,,46.4,,,,,,,,115,45.6,,,0.307,,,,,,,
1,양평,성인,일반,57,관리자,참가,20,F,149.4,45.20,27.0,73.0,74,133,22.2,21.1,,,8.9,,,,,,20.3,4,,,126,,,,,,49.1,,,,,,,,134,30.8,,,0.374,,,,,,,
1,광주,성인,출장,19,관리자,참가,20,M,171.2,55.4,11.8,,45,87,41.9,42.9,,,14.8,,,,,,18.9,31,,,226,,,,,,77.4,,,,,,,,112,50.3,,,0.322,,,,,,,
1,영주,어르신,일반,68,관리자,참가,20,F,148.3,53.00,34.0,80.0,59,113,17.6,25.4,,,2.7,,,,,,24.1,,,,,20,,119,6.2,23.59,47.9,,,,,,,,,,,,,,,,,,,25.4
1,서구(대전),성인,일반,42,관리자,참가,20,F,149.6,44.7,48.4,,66,121,21.6,23.4,,,22.5,,,,,,20.0,13,7,14.24,130,,,,,,52.3,,30.3,,,,,,,,,,,,,,,,,
1,충주,성인,일반,45,관리자,참가,20,M,169.7,81.4,26.4,96,85,140,47.8,49.8,,,6.1,,,,,,28.3,31,,,192,,,,,,61.2,,,114,121,138,160,35.8,,,,,0.339,,,,,,,
2,광주,성인,출장,20,관리자,2등급,20,M,172.7,71.3,23.6,,60,120,41.5,46.1,,,17.3,,,,,,23.9,49,,,230,,,,,,64.7,,,,,,,,99,48.6,,,0.347,,,,,,,
1,광주,성인,출장,19,관리자,참가,20,M,181.2,80.1,22.7,,95,156,46,45.6,,,9,,,,,,24.4,40,,,202,,,,,,57.4,,,,,,,,144,40.9,,,0.35,,,,,,,
1,중구(서울),성인,일반,26,관리자,2등급,20,F,165,51.3,23.1,,70,122,24.7,31.2,,,30,,,,,,18.8,31,,12.79,154,,,,,,60.8,,,,,,,,133,36.7,,,,,,,,,,
1,광주,성인,출장,19,관리자,참가,20,M,175.5,83,22.5,,86,133,50.9,56.7,,,6.1,,,,,,26.9,35,,,230,,,,,,68.3,,,,,,,,120,43.4,,,0.367,,,,,,,
1,충주,성인,일반,51,관리자,참가,20,F,156.3,71.3,42.1,91,83,143,28.4,26.3,,,13.2,,,,,,29.2,13,,,,,,,,,39.8,,,,,,,,120,27.9,,,0.425,0.435,,,,,,
1,서구(대전),성인,일반,25,관리자,참가,20,F,168,104.7,48.4,,95,158,29,30,,,-4.1,,,,,,37.1,16,7,14.69,128,,,,,,28.7,,21.6,,,,,,,,,,,,,,,,,
2,광주,성인,출장,19,관리자,2등급,20,M,183.6,78.6,13,,59,107,49.9,52,,,17.3,,,,,,23.3,50,,,236,,,,,,66.2,,,,,,,,110,46.4,,,0.368,,,,,,,
2,광주,성인,출장,19,관리자,3등급,20,M,168.4,61.5,15.3,,77,120,45.1,45.7,,,15.3,,,,,,21.7,42,,,199,,,,,,74.3,,,,,,,,120,47.6,,,0.342,,,,,,,
1,충주,성인,일반,52,관리자,참가,20,M,161.7,73.7,35,97,74,121,44.2,39.4,,,7.4,,,,,,28.2,23,,,173,,,,,,60.0,,,95,100,120,153,36.4,,,,,0.478,,,,,,,
2,서초,어르신,일반,71,관리자,3등급,20,M,166.0,77.0,33.8,95.7,85,156,38.7,45,,,0.7,,,,,,27.9,,,,,31,,130,4.66,17.01,58.4,,,,,,,,,,,,,,,,,,,45.0
1,광주,성인,출장,19,관리자,참가,20,M,172,54.6,18.5,,67,102,43.1,42.9,,,-1.4,,,,,,18.5,40,,,182,,,,,,78.9,,,,,,,,136,47.1,,,0.354,,,,,,,
1,충주,성인,일반,50,관리자,참가,20,M,169.4,81.1,35.2,97,67,123,42.6,42.1,,,13.8,,,,,,28.3,26,,,179,,,,,,52.5,,,,,,,,119,35.8,,,0.399,,,,,,,
1,광주,성인,출장,20,관리자,3등급,20,M,167,63.4,26.9,,76,117,33.1,34.3,,,14,,,,,,22.7,44,,,211,,,,,,54.1,,,,,,,,104,49.2,,,0.321,,,,,,,
1,광주,성인,출장,19,관리자,참가,20,M,175.1,70.7,11.2,,52,103,48,57,,,9.4,,,,,,23.1,31,,,246,,,,,,80.6,,,,,,,,102,48.7,,,0.343,,,,,,,
1,광주,성인,출장,19,관리자,참가,20,M,175,84.5,26.6,,86,137,42.3,53,,,9.9,,,,,,27.6,45,,,223,,,,,,62.7,,,,,,,,138,40.4,,,0.386,,,,,,,
2,광주,성인,출장,20,관리자,2등급,20,M,170.1,61.7,16.4,,54,82,34.8,40.3,,,11.7,,,,,,21.3,58,,,233,,,,,,65.3,,,,,,,,96,51.0,,,0.365,,,,,,,
1,충주,성인,일반,47,관리자,참가,20,F,147.3,50.8,33.7,80,59,101,23.5,26.2,,,17.2,,,,,,23.4,13,,,123,,,,,,51.6,,,,,,,,115,33.4,,,0.355,,,,,,,
2,광주,성인,출장,20,관리자,참가,20,M,185.4,94.3,24.3,,83,123,49.9,43.7,,,3.7,,,,,,27.4,41,,,210,,,,,,52.9,,,,,,,,129,40.1,,,0.339,,,,,,,
1,충주,성인,일반,49,관리자,3등급,20,F,153.9,54.5,33.3,73,80,121,22.8,22.3,,,26.5,,,,,,23.0,22,,,101,,,,,,41.8,,,,,,,,129,31.1,,,0.398,,,,,,,
3,광주,성인,출장,20,관리자,2등급,20,M,174,65.1,20.8,,74,128,41.9,41.6,,,17.4,,,,,,21.5,49,,,210,,,,,,64.4,,,,,,,,134,44.9,,,0.311,,,,,,,
8,남구(부산),성인,일반,62,관리자,참가,20,M,159.2,66.30,27.9,87.5,98,154,32,36.1,,,6.7,,,,,,26.2,30,,,,,,,,,54.4,,,,,,,,95,38.9,,,0.403,0.464,,,,,,
1,광주,성인,출장,20,관리자,참가,20,M,176.1,76.7,23.9,,79,116,38.7,42.4,,,15.8,,,,,,24.7,46,,,236,,,,,,55.3,,,,,,,,143,41.2,,,0.396,,,,,,,
3,광주,성인,출장,19,관리자,참가,20,M,174.6,89.6,28.2,,84,150,43.3,44.9,,,16,,,,,,29.4,65,,,230,,,,,,50.1,,,,,,,,139,39.0,,,0.352,,,,,,,
1,광주,성인,출장,19,관리자,2등급,20,M,183.5,93.6,18.2,,65,124,56.2,46.6,,,12.7,,,,,,27.8,49,,,217,,,,,,60.0,,,,,,,,97,45.0,,,0.363,,,,,,,
2,오산,성인,일반,22,관리자,참가,20,M,172.4,62.9,12.6,76.4,86,113,30.1,28.6,,,-18.9,,,,,,21.2,50,,11.42,158,,,,,,47.9,,,,,,,,90,51.3,,,,,,,,,,
1,광주,성인,출장,19,관리자,참가,20,M,163.4,65.1,18.4,,80,137,37.3,43.9,,,5.8,,,,,,24.4,42,,,203,,,,,,67.4,,,,,,,,88,51.1,,,0.412,,,,,,,
3,광주,성인,출장,21,관리자,2등급,20,M,169.7,73.2,23,,84,137,47.4,52.3,,,15.1,,,,,,25.4,51,,,245,,,,,,71.4,,,,,,,,71,51.8,,,0.333,,,,,,,
4,광주,성인,출장,20,관리자,3등급,20,M,173.8,70.4,10.8,,73,123,41.3,49,,,8,,,,,,23.3,67,,,217,,,,,,69.6,,,,,,,,110,47.3,,,0.299,,,,,,,
1,광주,성인,출장,19,관리자,참가,20,M,173.4,74.2,17.7,,94,144,50.9,52,,,11.8,,,,,,24.7,39,,,211,,,,,,70.1,,,,,,,,125,44.4,,,0.343,,,,,,,
1,광주,성인,출장,20,관리자,2등급,20,M,181.5,72.5,13.6,,85,145,46.4,51.3,,,12.2,,,,,,22.0,59,,,228,,,,,,70.8,,,,,,,,125,45.2,,,0.346,,,,,,,
3,KSPO송파,어르신,일반,65,관리자,참가,20,F,156.5,62.1,33,87,86,144,21.7,22.5,,,7,,,,,,25.4,,,,,26,,128,4.78,21.87,36.2,,,,,,,,,,,,,,,,,,,22.5
4,세종,어르신,출장,71,관리자,3등급,20,F,156.2,52.7,30.1,75.7,76,132,22.3,23.6,,,9.6,,,,,,21.6,,,,,14,,115,5.35,21.65,44.8,,,,,,,,,,,,,,,,,,,23.6
3,광주,성인,출장,19,관리자,참가,20,M,182,89.7,28.2,,77,122,48,45.6,,,13.1,,,,,,27.1,33,,,210,,,,,,53.5,,,,,,,,138,39.7,,,0.372,,,,,,,
4,세종,어르신,출장,76,관리자,2등급,20,F,162.4,58.5,29,80.4,84,126,25.6,26.9,,,12.7,,,,,,22.2,,,,,30,,154,4.90,21.48,46.0,,,,,,,,,,,,,,,,,,,26.9
1,광주,성인,출장,19,관리자,3등급,20,M,182.5,81.5,18.2,,83,123,40.7,48.4,,,11.7,,,,,,24.5,48,,,229,,,,,,59.4,,,,,,,,122,43.9,,,0.349,,,,,,,
1,원주,성인,일반,24,관리자,참가,20,F,160.3,51.1,27.4,62,73,111,20.7,25.2,,,2.1,,,,,,19.9,25,,,,,,,,,49.3,,,,,,,,133,36.6,,,0.360,0.439,,,,,,
3,동구(광주),성인,일반,55,관리자,2등급,20,F,154.6,51,33.7,77,88,148,20.4,22.3,,,16,,,,,,21.3,22,,,123,,,,,,43.7,,,100,121,139,,34.2,,,,,0.376,,,,,,,
6,세종,어르신,출장,69,관리자,2등급,20,F,153.1,61.8,35.7,81.1,77,132,24.3,23.2,,,22.3,,,,,,26.4,,,,,32,,150,5.62,21.17,39.3,,,,,,,,,,,,,,,,,,,24.3
2,광주,성인,출장,21,관리자,2등급,20,M,176.9,75.3,15.6,,79,134,44.9,48.7,,,14.8,,,,,,24.1,59,,,217,,,,,,64.7,,,,,,,,63,53.1,,,0.296,,,,,,,
1,광주,성인,출장,19,관리자,1등급,20,M,172.1,66.7,9.1,,81,131,39.7,47.1,,,25.4,,,,,,22.5,63,,,271,,,,,,70.6,,,,,,,,81,52.5,,,0.318,,,,,,,
1,서구(광주),성인,일반,23,관리자,참가,20,F,167.1,48.2,17.5,65,76,108,20.4,22.1,,,10,,,,,,17.3,17,,,,,,,,,45.9,,,95,140,175,,37.1,,,,,0.327,0.457,,,,,,
1,서구(광주),성인,일반,23,관리자,참가,20,F,160.1,63.4,35.2,79.5,67,105,23.9,27.1,,,13,,,,,,24.7,20,,,,,,,,,42.7,,,71,102,130,,38.1,,,,,0.478,0.400,,,,,,
1,오산,성인,일반,19,관리자,참가,20,M,175.5,84.7,25.9,96.4,71,132,39.1,37.8,,,9.5,,,,,,27.5,44,,,160,,,,,,46.2,,,81,110,128,156,45.2,,,,,0.376,,,,,,,
1,포항,성인,일반,29,관리자,2등급,20,M,176,89.3,24.7,,89,140,56.2,58.2,,,13,,,,,,28.8,71,,9.36,250,,,,,,65.2,,,82,120,102,114,52.9,,,,,,,,,,,,
1,광주,성인,출장,19,관리자,3등급,20,M,171.3,69.7,19.9,,74,117,39.9,45,,,7.2,,,,,,23.8,44,,,140,,,,,,64.6,,,,,,,,61,54.7,,,0.369,,,,,,,
4,원주,성인,일반,62,관리자,참가,20,M,169,73.1,26,97.6,78,159,42,45.1,,,8.2,,,,,,25.6,12,16,,150,,,,,,61.7,,33.1,,,,,,,,,,0.328,,,,,,,
2,서구(대전),어르신,일반,75,관리자,3등급,20,M,165.5,75.1,26.6,,81,139,31.8,38.1,,,2,,,,,,27.4,,,,,30,,99,4.84,24.81,50.7,,,,,,,,,,,,,,,,,,,38.1
1,광주,청소년,출장,18,관리자,3등급,20,M,174.4,56,8,,86,132,41,48.4,,57,16.2,17,0.665,45.185,10,45.645,18.4,,,,,,,,,,86.4,,,119,140,181,,43.2,,,,,,,,,,,,
1,광주,성인,출장,19,관리자,3등급,20,M,179.7,71.2,19.7,,83,130,33.3,39.1,,,19.4,,,,,,22.0,55,,,227,,,,,,54.9,,,,,,,,120,46.3,,,0.314,,,,,,,
1,서구(대전),어르신,일반,65,관리자,3등급,20,M,167.4,68.8,28.8,,83,154,35.2,41.7,,,9.6,,,,,,24.6,,,,,32,,107,3.69,17.50,60.6,,,,,,,,,,,,,,,,,,,41.7
1,동구(인천),성인,일반,19,관리자,참가,20,M,164.1,67.1,27.8,,97,151,46.8,49.6,,,8.5,,,,,,24.9,28,,,200,,,,,,73.9,,,,,,,,140,43.1,,,0.346,,,,,,,
1,동구(인천),성인,일반,20,관리자,1등급,20,M,176.5,60,9.3,,65,125,43.1,47.1,,,19.9,,,,,,19.3,65,62,10,,,,,,,78.5,,49.0,,,,,,,,,,,0.647,,,,,,
1,광주,성인,출장,19,관리자,참가,20,M,180.2,67,4.7,,75,125,48,48.3,,,5.8,,,,,,20.6,50,,,234,,,,,,72.1,,,,,,,,129,46.0,,,0.320,,,,,,,
1,광주,성인,출장,19,관리자,2등급,20,M,175.8,64,10,,87,139,46.6,46.9,,,15.6,,,,,,20.7,50,,,226,,,,,,73.3,,,,,,,,81,53.3,,,0.336,,,,,,,
1,강북,어르신,일반,66,관리자,참가,20,M,168.6,74.10,33.0,86.7,73,133,32.2,34.6,,,-11.8,,,,,,26.1,,,,,21,,126,5.319,23.761,46.7,,,,,,,,,,,,,,,,,,,34.6
1,증평,성인,일반,63,관리자,참가,20,F,151.4,65.6,36.2,88.1,82,132,23.3,30.4,,,17.0,,,,,,28.6,20,,,,,,,,,46.3,,,75,118,156,,26.2,,,,,0.358,0.449,,,,,,
2,중구(서울),어르신,일반,71,관리자,1등급,20,M,174.2,69.6,22.3,,78,133,41.6,50.9,,,12.5,,,,,,22.9,,,,,24,,116,4.5,17.4,73.1,,,,,,,,,,,,,,,,,,,50.9
1,중구(서울),어르신,일반,66,관리자,2등급,20,F,155.5,57.1,27.1,,78,123,24.3,27.1,,,25.4,,,,,,23.6,,,,,19,,120,4.7,19.5,47.5,,,,,,,,,,,,,,,,,,,27.1
1,광주,성인,출장,19,관리자,참가,20,M,179.7,95.9,30.8,,80,132,39.3,38.7,,,1.2,,,,,,29.7,37,,,196,,,,,,41.0,,,,,,,,126,39.9,,,0.332,,,,,,,
2,광주,성인,출장,20,관리자,3등급,20,M,172.4,77.3,19.2,,71,131,37.3,42.9,,,8.1,,,,,,26.0,52,,,198,,,,,,55.5,,,,,,,,87,49.0,,,0.361,,,,,,,
2,강릉,성인,일반,22,관리자,참가,20,M,175.4,82,26.4,94.6,90,158,43.3,42.7,,,11.3,,,,,,26.7,58,61,,198,,,,,,52.8,,45.4,,,,,,,,,,0.298,,,,,,,
1,동작,어르신,일반,76,관리자,3등급,20,M,161.3,58.5,29.7,,88,153,35.6,39,,,0.7,,,,,,22.5,,,,,19,,104,5.27,27.35,66.7,,,,,,,,,,,,,,,,,,,39.0
12,포천,어르신,일반,76,관리자,참가,20,M,161.2,70.8,37.6,97,77,158,26,33.9,,,-5.8,,,,,,27.2,,,,,17,,108,5.28,24.75,47.9,,,,,,,,,,,,,,,,,,,33.9
1,광주,청소년,출장,18,관리자,2등급,20,M,172.5,54.9,9.9,,66,119,41,40.7,,57,10.2,17.43,0.553,50.872,8,51.240,18.4,,,,,,,,,,74.7,,,83,90,106,,54.7,,,,,,,,,,,,
1,KSPO송파,성인,일반,60,관리자,2등급,20,M,178.9,83,26.9,95,98,157,46.3,48.2,,,9.8,,,,,,25.9,26,,13.94,158,,,,,,58.1,,,74,87,103,114,41.4,,,,,,,,,,,,
1,마포,성인,일반,50,관리자,2등급,20,F,154.2,44.8,22.5,68,66,139,21.2,25,,,19.2,,,,,,18.8,37,24,,154,,,,,,55.8,,35.2,,,,,,,,,,0.348,,,,,,,
1,마포,성인,일반,51,관리자,3등급,20,M,172.5,65.1,17.4,80,69,132,35.7,41.1,,,5.8,,,,,,21.9,50,40,,183,,,,,,63.1,,40.7,,,,,,,,,,0.361,,,,,,,
6,화성,어르신,일반,66,관리자,2등급,20,M,168.8,72.6,28.3,,63,116,32.9,37.1,,,16.9,,,,,,25.5,,,,,27,,133,3.88,17.69,51.1,,,,,,,,,,,,,,,,,,,37.1
1,마포,성인,일반,23,관리자,참가,20,F,166.5,87.5,47.9,94,71,119,27,26.7,,,16,,,,,,31.6,3,,,142,,,,,,30.9,,,,,,,,138,27.9,,,0.344,,,,,,,
1,증평,어르신,일반,65,관리자,3등급,20,M,171.5,60.0,16.2,76.8,85,149,36.1,41.6,,,17.5,,,,,,20.4,,,,,26,,104,5.56,23.01,69.3,,,,,,,,,,,,,,,,,,,41.6
5,서초,성인,일반,50,관리자,3등급,20,M,172.5,66.6,19.5,74.5,66,128,43.5,50.8,,,17.2,,,,,,22.4,33,,,207,,,,,,76.3,,,,,,,,138,36.5,,,0.297,,,,,,,
1,동작,성인,일반,60,관리자,참가,20,F,147,61,41.4,,90,156,23.4,30.8,,,16.6,,,,,,28.2,5,,,115,,,,,,50.5,,,,,,,,116,28.3,,,0.427,,,,,,,
2,양평,성인,일반,64,관리자,1등급,20,M,172.2,61.6,11.1,,78,122,39,45.7,,,17.2,,,,,,20.8,32,,,222,,,,,,74.2,,,,,,,,100,39.7,,,0.317,,,,,,,
2,신안,성인,일반,24,관리자,참가,20,M,167.1,79.8,37.3,94.5,90,131,39.7,38.3,,,18.2,,,,,,28.6,23,,,217,,,,,,49.7,,,,,,,,156,36.9,,,0.340,,,,,,,
2,포천,어르신,일반,70,관리자,1등급,20,M,170.8,67.4,18.8,86,84,156,31.4,38.9,,,9.9,,,,,,23.1,,,,,27,,116,4.72,20.15,57.7,,,,,,,,,,,,,,,,,,,38.9
7,서구(대전),성인,일반,35,관리자,참가,20,M,177.6,91.3,37.5,,82,131,48.5,44,,,5.5,,,,,,28.9,47,,,,,,,,,53.1,,,,,,,,113,38.8,,,0.305,0.539,,,,,,
2,KSPO광주,어르신,일반,65,관리자,2등급,20,F,153.2,60.7,31.9,79.3,65,139,22.9,25.1,,,15.4,,,,,,25.9,,,,,28,,122,4.9,19.5,41.4,,,,,,,,,,,,,,,,,,,25.1
2,KSPO광주,어르신,일반,68,관리자,3등급,20,M,168.6,73.1,26.3,91.5,75,133,38.8,41.3,,,3.4,,,,,,25.7,,,,,21,,115,5.2,24.6,56.5,,,,,,,,,,,,,,,,,,,41.3
1,KSPO아산,성인,일반,52,관리자,참가,20,M,160.3,60.6,16.5,77,94,147,27.6,24.9,,,17.5,,,,,,23.6,34,,,180,,,,,,45.5,,,,,,,,112,40.2,,,0.382,,,,,,,
1,청주,성인,일반,19,관리자,3등급,20,M,173.9,72.9,14.6,77.3,68,117,52.2,47.6,,,19.9,,,,,,24.1,46,,,201,,,,,,71.6,,,,,,,,116,46.1,,,0.362,,,,,,,
3,천안,성인,일반,21,관리자,1등급,20,M,165.2,59.1,16.7,,73,127,32.5,38.9,,,24.8,,,,,,21.7,62,,10.26,229,,,,,,65.8,,,74,114,138,166,48.3,,,,,,,,,,,,
1,KSPO송파,성인,일반,24,관리자,참가,20,F,168.1,44.6,17.2,66.8,85,106,20.4,24.3,,,14,,,,,,15.8,21,,,154,,,,,,54.5,,,,,,,,138,38.4,,,0.449,,,,,,,
1,KSPO송파,어르신,일반,81,관리자,2등급,20,M,166.1,73.8,31.4,92.3,74,142,30.7,31.1,,,3.8,,,,,,26.7,,,,,21,,108,6.56,27.43,42.1,,,,,,,,,,,,,,,,,,,31.1
7,동작,어르신,일반,66,관리자,2등급,20,M,165.4,69.7,30.9,,80,133,43.1,46.6,,,8.2,,,,,,25.5,,,,,32,,123,4.80,19.39,66.9,,,,,,,,,,,,,,,,,,,46.6
3,중구(서울),성인,일반,25,관리자,2등급,20,M,166.8,66.7,15.4,,90,125,41.6,40.7,,,12.1,,,,,,24.0,57,,,229,,,,,,62.4,,,,,,,,125,44.1,,,0.346,,,,,,,
1,서구(대전),성인,일반,31,관리자,2등급,20,M,177.9,76.6,20.6,,85,149,52.9,56.3,,,14,,,,,,24.2,54,41,10.07,209,,,,,,73.5,,40.7,,,,,,,,,,,,,,,,,
4,포천,청소년,일반,18,관리자,2등급,20,M,173.7,72.8,13.8,79.5,61,133,40.4,45.4,,56,16.2,17.53,0.578,47.569,7,47.891,24.1,,52,,,,,,,,62.4,,44.1,,,,,,,,,,,,,,,,,
3,서초,어르신,일반,75,관리자,1등급,20,M,161.5,59.8,23.0,73.1,85,140,38.1,45.7,,,11.1,,,,,,22.9,,,,,23,,123,5.33,22.70,76.4,,,,,,,,,,,,,,,,,,,45.7
2,수원,성인,일반,19,관리자,3등급,20,M,183.3,71.3,10.8,75,92,131,44.1,41.8,,,10.4,,,,,,21.2,43,,10.14,238,,,,,,61.9,,,,,,,,126,45.7,,,,,,,,,,
1,고양,성인,일반,61,관리자,참가,20,F,155.4,53.8,30.8,,81,125,17.9,21.3,,,8.5,,,,,,22.3,10,7,19.19,111,,,,,,39.6,,28.2,,,,,,,,,,,,,,,,,
1,성남,성인,일반,22,관리자,참가,20,F,161.5,50.7,27.3,,80,122,22.6,25.6,,,24.7,,,,,,19.4,20,,,,,,,,,50.5,,,,,,,,111,39.9,,,0.311,0.461,,,,,,
1,창원,성인,출장,44,관리자,3등급,20,F,156.8,53.8,31.8,68,75,117,22.6,23.6,,,15.8,,,,,,21.9,29,,,,,,,,,43.9,,,,,,,,103,35.6,,,0.399,0.403,,,,,,
2,부천,어르신,일반,71,관리자,3등급,20,M,168.2,71.5,27.0,,76,138,33.2,34.2,,,2.9,,,,,,25.3,,,,,21,,126,5.35,26.19,47.8,,,,,,,,,,,,,,,,,,,34.2
1,창원,성인,출장,49,관리자,참가,20,F,159.3,51.7,29.4,66,83,114,19.1,20.9,,,4.1,,,,,,20.4,13,,,,,,,,,40.4,,,,,,,,118,33.6,,,0.395,0.328,,,,,,
2,부천,어르신,일반,65,관리자,3등급,20,M,169.7,81.5,30.9,,89,141,39.1,27.5,,,3.3,,,,,,28.3,,,,,21,,120,5.13,21.78,48.0,,,,,,,,,,,,,,,,,,,39.1
1,영주,성인,일반,43,관리자,참가,20,F,162.4,52.10,21.0,70.7,71,126,22.9,17.6,,,14.9,,,,,,19.8,18,,,135,,,,,,44.0,,,,,,,,103,36.8,,,0.510,,,,,,,
1,창원,성인,출장,45,관리자,참가,20,F,162.9,63.5,33,79,97,159,20.3,25.4,,,7.7,,,,,,23.9,25,,,,,,,,,40.0,,,,,,,,117,31.9,,,0.475,0.403,,,,,,
1,순천,성인,일반,19,관리자,3등급,20,M,178.6,68.7,15.5,79.8,71,134,42.4,44.9,,,7.6,,,,,,21.5,45,,,209,,,,,,65.4,,,,,,,,123,46.3,,,0.275,,,,,,,
1,창원,성인,출장,53,관리자,참가,20,F,156,60.1,37.3,70,77,111,19.9,21.9,,,23.2,,,,,,24.7,3,,,,,,,,,36.4,,,,,,,,112,31.2,,,0.428,0.365,,,,,,
